Wort;Positive;Negative;Ekel;Freude;Furcht;Trauer;Überraschung;Verachtung;Wut
Schätzchen;0;0;0;0;0;0;0;1;0
schätzen;0;0;0;1;0;0;0;0;0
Schauder;0;0;0;0;1;0;0;0;0
schauderhaft;0;0;1;0;1;1;0;1;1
schauderhafterem;0;0;0;0;0;0;0;0;1
schaudern;0;0;1;0;1;0;0;0;0
schauerlich;0;0;0;0;1;1;0;0;0
schauern;0;0;0;0;1;0;0;0;0
schauervoll;0;0;0;0;1;1;0;0;0
Schaumschläger;0;0;0;0;0;0;0;1;0
schaurig;0;0;0;0;1;1;0;0;0
Scheibenhonig!;0;0;0;0;0;0;1;0;0
Scheibenkleister!;0;0;0;0;0;0;1;0;0
scheiden;0;0;0;0;0;1;0;0;0
scheinheilig;0;0;0;0;0;0;0;1;0
Scheiß;0;0;0;0;0;0;0;1;0
Scheißangst;0;0;0;0;1;0;0;0;0
Scheiße;0;0;1;0;0;0;0;1;0
scheiße;0;0;0;0;0;0;0;1;0
Scheiße!;0;0;0;0;0;0;1;0;0
scheißen;0;0;1;0;0;0;0;0;0
scheißfreundlich;0;0;0;0;0;0;0;1;0
Scheißkerl;0;0;0;0;0;0;0;1;0
Scheißwut;0;0;0;0;0;0;0;0;1
scheitern;0;0;0;0;0;1;0;0;0
Schelm;0;0;0;0;0;0;0;1;0
Schenkelklopfer;0;0;0;1;0;0;0;0;0
Schererei;0;0;0;0;0;0;0;0;1
Scherz;0;0;0;1;0;0;0;0;0
Scherzbold;0;0;0;0;0;0;0;1;0
scherzen;0;0;0;1;0;0;0;0;0
Scherzkeks;0;0;0;0;0;0;0;1;0
Scheu;0;0;0;0;1;0;0;0;0
scheu;0;0;0;0;1;0;0;0;0
scheuen;0;0;0;0;1;0;0;0;0
Scheusal;0;0;1;0;0;0;0;1;0
Scheusäler;0;0;1;0;0;0;0;0;0
scheusslich;0;0;1;0;0;0;0;0;0
Scheußlich;0;0;1;0;0;0;0;0;0
scheußlich;0;0;1;0;0;0;0;0;0
Scheußlichkeit;0;0;1;0;0;0;0;0;0
Schicksalsschlag;0;0;0;0;0;1;0;0;0
Schickse;0;0;0;0;0;0;0;1;0
schiefgehen;0;0;0;0;0;1;0;0;0
Schießbudenfigur;0;0;0;0;0;0;0;1;0
Schiet!;0;0;0;0;0;0;1;0;0
Schikane;0;0;0;0;0;0;0;0;1
schikanieren;0;0;0;0;0;0;0;0;1
Schimäre;0;0;0;0;0;0;0;1;0
Schimmel;0;0;1;0;0;0;0;0;0
schimmeln;0;0;1;0;0;0;0;0;0
Schimpfwort;0;0;0;0;0;0;0;1;0
Schinderei;0;0;0;0;0;0;0;1;0
Schiss;0;0;0;0;1;0;0;0;0
Schiß;0;0;0;0;1;0;0;0;0
Schisser;0;0;0;0;1;0;0;1;0
Schitte!;0;0;0;0;0;0;1;0;0
Schlacht;0;0;0;0;1;0;0;0;0
schlaff;0;0;0;0;0;0;0;1;0
Schlaffi;0;0;0;0;0;0;0;1;0
Schlafmütze;0;0;0;0;0;0;0;1;0
schlagartig;0;0;0;0;0;0;1;0;0
Schlagen;0;0;0;0;1;0;0;0;0
schlagen;0;0;0;0;0;0;0;0;1
Schlägerei;0;0;0;0;1;0;0;0;0
schlaksig;0;0;0;0;0;0;0;1;0
Schlamassel;0;0;0;0;0;1;0;0;0
schlampen;0;0;0;0;0;0;0;1;0
Schlamper;0;0;0;0;0;0;0;1;0
Schlamperei;0;0;0;0;0;0;0;1;0
schlampert;0;0;0;0;0;0;0;1;0
schlampig;0;0;0;0;0;0;0;1;0
Schlampigkeit;0;0;0;0;0;0;0;1;0
Schlangenfraß;0;0;1;0;0;0;0;0;0
schlangenzüngig;0;0;0;0;0;0;0;1;0
schlankwegs;0;0;0;0;0;0;0;1;0
schlapp;0;0;0;0;0;0;0;1;0
Schlappe;0;0;0;0;0;1;0;0;0
Schlappschwanz;0;0;0;0;1;0;0;1;0
schlau;0;0;0;0;0;0;0;1;0
Schlawiner;0;0;0;0;0;0;0;1;0
schlecht;0;0;0;0;0;0;0;1;0
schlechterdings;0;0;0;0;0;0;0;1;0
Schlechtigkeit;0;0;0;0;1;0;0;0;0
schlechtmachen;0;0;0;0;0;0;0;1;0
schlechtreden;0;0;0;0;0;0;0;1;0
schlechtweg;0;0;0;0;0;0;0;1;0
schlechtwegs;0;0;0;0;0;0;0;1;0
schleim;0;0;1;0;0;0;0;0;0
schleimend;0;0;0;0;0;0;0;1;0
Schleimer;0;0;1;0;0;0;0;1;0
schleimig;0;0;1;0;0;0;0;1;0
Schleimscheißer;0;0;0;0;0;0;0;1;0
schlicht;0;0;0;0;0;0;0;1;0
schlichtweg;0;0;0;0;0;0;0;1;0
schlierig;0;0;0;0;0;0;0;1;0
schlimm;0;0;0;0;0;1;0;1;0
Schlingel;0;0;0;0;0;0;0;1;0
Schlitzohr;0;0;0;0;0;0;0;1;0
schlotterig;0;0;0;0;1;0;0;0;0
schlottern;0;0;0;0;1;0;0;0;0
schlottrig;0;0;0;0;1;0;0;0;0
schluchzen;0;0;0;0;0;1;0;0;0
Schluchzer;0;0;0;0;0;1;0;0;0
Schluderei;0;0;0;0;0;0;0;1;0
schluderig;0;0;0;0;0;0;0;1;0
schludern;0;0;0;0;0;0;0;1;0
schludrig;0;0;0;0;0;0;0;1;0
Schludrigkeit;0;0;0;0;0;0;0;1;0
Schlufi;0;0;0;0;0;0;0;1;0
Schlunz;0;0;0;0;0;0;0;1;0
schlüpfrig;0;0;1;0;0;0;0;0;0
schlurfen;0;0;0;0;0;0;0;1;0
schlurig;0;0;0;0;0;0;0;1;0
Schmach;0;0;0;0;0;1;0;1;0
schmachten;0;0;0;1;0;0;0;0;0
Schmächtling;0;0;0;0;0;0;0;1;0
Schmäh;0;0;0;0;0;0;0;1;0
schmähen;0;0;0;0;0;0;0;1;0
schmählich;0;0;0;0;0;0;0;1;0
Schmähschrift;0;0;0;0;0;0;0;1;0
Schmähung;0;0;0;0;0;0;0;1;0
schmälern;0;0;0;0;0;0;0;1;0
Schmälerung;0;0;0;0;0;0;0;1;0
schmallippig;0;0;0;0;0;0;0;1;0
schmalzig;0;0;0;0;0;0;0;1;0
Schmarotzer;0;0;0;0;0;0;0;1;0
schmerbäuchig;0;0;1;0;0;0;0;1;0
Schmerz;0;0;0;0;0;1;0;0;0
Schmerzen;0;0;0;0;0;1;0;0;0
schmerzen;0;0;0;0;0;1;0;0;0
schmerzend;0;0;0;0;0;1;0;0;0
schmerzerfüllt;0;0;0;0;0;1;0;0;0
Schmerzes;0;0;0;0;0;1;0;0;0
schmerzhaft;0;0;0;0;0;1;0;0;0
schmerzlich;0;0;0;0;0;1;0;0;0
Schmerzs;0;0;0;0;0;1;0;0;0
schmerzten;0;0;0;0;0;1;0;0;0
schmerzvoll;0;0;0;0;0;1;0;0;0
schmieren;0;0;0;0;0;0;0;1;0
Schmierenkomödie;0;0;0;0;0;0;0;1;0
Schmierentheater;0;0;0;0;0;0;0;1;0
schmierig;0;0;1;0;0;0;0;1;0
schmollen;0;0;0;0;0;1;0;0;1
schmollend;0;0;0;0;0;1;0;1;0
Schmonzes;0;0;0;0;0;0;0;1;0
Schmonzette;0;0;0;0;0;0;0;1;0
Schmu;0;0;0;0;0;0;0;1;0
schmucklos;0;0;0;0;0;0;0;1;0
schmuddelig;0;0;1;0;0;0;0;1;0
Schmuggel;0;0;0;0;1;0;0;0;0
Schmutz;0;0;1;0;0;0;0;0;0
Schmutzfink;0;0;0;0;0;0;0;1;0
schmutzig;0;0;1;0;0;0;0;0;0
Schnake;0;0;0;0;0;0;0;1;0
Schnappatmung;0;0;0;0;0;0;0;0;1
Schnäppchenjäger;0;0;0;0;0;0;0;1;0
schnappen;0;0;0;0;0;0;1;0;0
Schnapsidee;0;0;0;0;0;0;0;1;0
Schnarchnase;0;0;0;0;0;0;0;1;0
schnatz;0;0;0;0;0;0;0;1;0
schnauben;0;0;0;0;0;0;0;0;1
schneidend;0;0;0;0;0;0;0;1;0
schnell;0;0;0;0;0;0;1;0;0
Schnellmerker;0;0;0;0;0;0;0;1;0
Schnellschuss;0;0;0;0;0;0;0;1;0
Schnepfe;0;0;0;0;0;0;0;1;0
Schnickschnack;0;0;0;0;0;0;0;1;0
Schniedel;0;0;0;0;0;0;0;1;0
Schniedelwutz;0;0;0;0;0;0;0;1;0
schnippisch;0;0;0;0;0;0;0;1;0
schnöd;0;0;0;0;0;0;0;1;0
schnodderig;0;0;0;0;0;0;0;1;0
schnoddrig;0;0;0;0;0;0;0;1;0
schnöde;0;0;0;0;0;1;0;1;0
schnoderig;0;0;0;0;0;0;0;1;0
Schnorrer;0;0;0;0;0;0;0;1;0
Schnullibulli;0;0;0;0;0;0;0;1;0
Schnulze;0;0;0;0;0;0;0;1;0
Schock;0;0;0;0;1;0;1;0;0
Schockbehandlung;0;0;0;0;0;0;1;0;0
schocken;0;0;0;0;0;0;1;0;0
Schocker;0;0;0;0;0;0;1;0;0
Schockgranate;0;0;0;0;0;0;1;0;0
schockieren;0;0;0;0;1;0;1;0;0
schockierend;0;0;0;0;0;0;1;0;0
Schocktherapie;0;0;0;0;0;0;1;0;0
schofel;0;0;1;0;0;0;0;1;0
schofelig;0;0;0;0;0;0;0;1;0
Schokolade;0;0;0;1;0;0;0;0;0
schön;0;0;0;1;0;0;0;0;0
schönen;0;0;0;0;0;0;0;1;0
schönfärben;0;0;0;0;0;0;0;1;0
Schönheit;0;0;0;1;0;0;0;0;0
schönreden;0;0;0;0;0;0;0;1;0
Schranze;0;0;0;0;0;0;0;1;0
Schreck;0;0;0;0;1;0;1;0;0
Schrecken;0;0;0;0;0;0;1;0;0
schrecken;0;0;0;0;1;0;1;0;0
schreckenerregend;0;0;0;0;0;1;0;0;0
Schreckensbotschaft;0;0;0;0;0;1;1;0;0
Schreckensmeldung;0;0;0;0;0;1;1;0;0
Schreckensnachricht;0;0;0;0;0;1;1;0;0
schreckensvoll;0;0;0;0;1;0;0;0;0
schreckerfüllt;0;0;0;0;1;0;0;0;0
Schreckgespenst;0;0;0;0;0;0;1;0;0
schreckhaft;0;0;0;0;1;0;0;0;0
Schreckhaftigkeit;0;0;0;0;1;0;1;0;0
schrecklich;0;0;1;0;1;1;0;1;0
Schrecklichkeit;0;0;0;0;1;0;0;0;0
Schrecknis;0;0;0;0;1;0;0;0;0
Schrei;0;0;0;0;1;0;0;0;0
schreien;0;0;0;0;1;0;0;0;0
schroff;0;0;0;0;0;0;1;0;0
Schröpfen;0;0;0;0;1;0;0;0;0
schrotten;0;0;0;0;0;0;0;1;0
schrottig;0;0;0;0;0;0;0;1;0
Schubiack;0;0;0;0;0;0;0;1;0
schüchtern;0;0;0;0;1;0;0;1;0
Schuft;0;0;0;0;0;0;0;1;0
Schufterei;0;0;0;0;0;1;0;1;0
schuftig;0;0;0;0;0;0;0;1;0
Schummelei;0;0;0;0;0;0;0;1;0
schummeln;0;0;0;0;0;0;0;1;0
Schund;0;0;0;0;0;0;0;1;0
Schundroman;0;0;0;0;0;0;0;1;0
Schurke;0;0;0;0;1;0;0;1;0
schurkisch;0;0;0;0;0;0;0;1;0
Schürzenjäger;0;0;0;0;0;0;0;1;0
schustern;0;0;0;0;0;0;0;1;0
schüttern;0;0;0;0;1;0;0;0;0
schwach;0;0;0;0;0;0;0;1;0
schwachbrüstig;0;0;0;0;0;0;0;1;0
Schwachfug;0;0;0;0;0;0;0;1;0
Schwachkopf;0;0;0;0;0;0;0;1;0
schwachköpfig;0;0;0;0;0;0;0;1;0
schwächlich;0;0;0;0;0;0;0;1;0
Schwachmat;0;0;0;0;0;0;0;1;0
Schwachsinn;0;0;0;0;0;0;0;1;0
schwachsinnig;0;0;0;0;0;0;0;1;0
Schwachsinniger;0;0;0;0;0;0;0;1;0
schwadronieren;0;0;0;0;0;0;0;1;0
schwafeln;0;0;0;0;0;0;0;1;0
Schwärmerei;0;0;0;1;0;0;0;0;0
schwarzhumorig;0;0;0;0;0;0;0;1;0
Schwarzmaler;0;0;0;0;0;1;0;0;0
Schwarzmalerei;0;0;0;0;0;1;0;0;0
schwarzsehen;0;0;0;0;0;1;0;0;0
Schwarzseher;0;0;0;0;0;1;0;0;0
Schwarzseherei;0;0;0;0;0;1;0;0;0
schwarzseherisch;0;0;0;0;0;1;0;0;0
schwatzen;0;0;0;0;0;0;0;1;0
schwätzen;0;0;0;0;0;0;0;1;0
Schwätzer;0;0;0;0;0;0;0;1;0
Schwein;0;0;1;0;0;0;0;1;0
Schweinebacke;0;0;0;0;0;0;0;1;0
Schweinebande;0;0;0;0;0;0;0;1;1
Schweinehund;0;0;0;0;1;0;0;1;0
Schweinepriester;0;0;0;0;0;0;0;1;0
Schweinerei;0;0;1;0;0;0;0;0;0
Schweinigelei;0;0;1;0;0;0;0;0;0
schweinisch;0;0;0;0;0;0;0;1;0
Schweinkram;0;0;1;0;0;0;0;0;0
Schwellenzähler;0;0;0;0;0;0;0;1;0
Schwengel;0;0;0;0;0;0;0;1;0
Schwermut;0;0;0;0;0;1;0;0;0
schwermütig;0;0;0;0;0;1;0;0;0
Schwermütiger;0;0;0;0;0;1;0;0;0
Schwermütigkeit;0;0;0;0;0;1;0;0;0
Schwindel;0;0;0;0;0;0;0;1;0
Schwindelgeschäft;0;0;0;0;0;0;0;1;0
schwindeln;0;0;0;0;0;0;0;1;0
Schwindler;0;0;0;0;0;0;0;1;0
Seekrankheit;0;0;1;0;0;0;0;0;0
Seelenschmerz;0;0;0;0;0;1;0;0;0
Segen;0;0;0;1;0;0;0;0;0
segnen;0;0;0;1;0;0;0;0;0
seicht;0;0;0;0;0;0;0;1;0
Seifenoper;0;0;0;0;0;0;0;1;0
sekkieren;0;0;0;0;0;0;0;1;0
Sekret;0;0;1;0;0;0;0;0;0
Sekretion;0;0;1;0;0;0;0;0;0
Selbstanklage;0;0;0;0;0;1;0;0;0
Selbstdarsteller;0;0;0;0;0;0;0;1;0
selbstgefällig;0;0;0;0;0;0;0;1;0
Selbstquälerei;0;0;0;0;0;1;0;0;0
selbstüberzeugt;0;0;0;0;0;0;0;1;0
Selbstverletzung;0;0;0;0;0;1;0;0;0
Selbstverstümmelung;0;0;0;0;0;1;0;0;0
selbstwichtig;0;0;0;0;0;0;0;1;0
selig;0;0;0;1;0;0;0;1;0
Seligkeit;0;0;0;1;0;0;0;0;0
senken;0;0;0;0;0;0;0;1;0
Sensation;0;0;0;1;0;0;1;0;0
sensationell;0;0;0;1;0;0;1;0;0
Serenität;0;0;0;1;0;0;0;0;0
Sermon;0;0;0;0;0;0;0;1;0
Sexarbeiterin;0;0;0;0;0;0;0;1;0
Sexdienstleisterin;0;0;0;0;0;0;0;1;0
Sexist;0;0;0;0;0;0;0;1;0
sickig;0;0;0;0;0;0;0;1;0
Sieg;0;0;0;1;0;0;0;0;0
siegen;0;0;0;1;0;0;0;0;0
siegreich;0;0;0;1;0;0;0;0;0
siffig;0;0;0;0;0;0;0;1;0
Simpel;0;0;0;0;0;0;0;1;0
simpel;0;0;0;0;0;0;0;1;0
sinnfrei;0;0;0;0;0;0;0;1;0
sinnlos;0;0;0;0;0;0;0;1;0
Sintflut;0;0;0;0;1;0;0;0;0
Sippe;0;0;0;0;0;0;0;1;0
Sippschaft;0;0;0;0;0;0;0;1;0
sittenlos;0;0;0;0;0;0;0;1;0
Sitzfleisch;0;0;0;0;0;0;0;1;0
Sitzpinkler;0;0;0;0;0;0;0;1;0
Skandal;0;0;0;0;0;0;1;0;0
skandalös;0;0;0;0;0;0;0;1;0
skandalträchtig;0;0;0;0;0;0;0;1;0
skurril;0;0;0;0;0;0;0;1;0
Sohn;0;0;0;1;0;0;0;0;0
sonderbar;0;0;0;0;0;0;0;1;0
Sonderling;0;0;0;0;0;0;0;1;0
Sonnenschein;0;0;0;1;0;0;0;0;0
sonnig;0;0;0;1;0;0;0;0;0
Sorge;0;0;0;0;1;1;0;0;0
Sorgen;0;0;0;0;1;1;0;0;0
sorgen;0;0;0;0;1;0;0;0;0
sorgenfrei;0;0;0;1;0;0;0;0;0
sorgenvoll;0;0;0;0;1;0;0;0;0
sorglos;0;0;0;1;0;0;0;1;0
Spacko;0;0;0;0;0;0;0;1;0
spannend;0;0;0;0;0;0;1;0;0
spannern;0;0;0;0;0;0;0;1;0
spannungsarm;0;0;0;0;0;0;0;1;0
Spargeltarzan;0;0;0;0;0;0;0;1;0
spärlich;0;0;0;0;0;0;0;1;0
spartanisch;0;0;0;0;0;0;0;1;0
Spass;0;0;0;1;0;0;0;0;0
Spaß;0;0;0;1;0;0;0;0;0
Spaßbad;0;0;0;1;0;0;0;0;0
spaßig;0;0;0;1;0;0;0;0;0
Spast;0;0;0;0;0;0;0;1;0
Spasti;0;0;0;0;0;0;0;1;0
Spatzenhirn;0;0;0;0;0;0;0;1;0
speckig;0;0;0;0;0;0;0;1;0
speiben;0;0;1;0;0;0;0;0;0
Speichellecker;0;0;0;0;0;0;0;1;0
Speichelleckerei;0;0;0;0;0;0;0;1;0
speien;0;0;1;0;0;0;0;0;0
speiübel;0;0;0;0;0;0;0;1;0
spektakulär;0;0;0;1;0;0;1;0;0
spendabel;0;0;0;0;0;0;0;1;0
spenden;0;0;0;1;0;0;0;0;0
spicken;0;0;0;0;0;0;0;1;0
spindeldürr;0;0;0;0;0;0;0;1;0
Spinne;0;0;1;0;0;0;0;0;0
spinnen;0;0;0;0;0;0;0;1;0
spinnert;0;0;0;0;0;0;0;1;0
spintisieren;0;0;0;0;0;0;0;1;0
spitz;0;0;0;0;0;0;0;1;0
Spitzbube;0;0;0;0;0;0;0;1;0
Spitze;0;0;0;1;0;0;0;0;0
spitze;0;0;0;1;0;0;0;0;0
spitzzüngig;0;0;0;0;0;0;0;1;0
Spott;0;0;0;0;0;0;0;1;0
Spottbild;0;0;0;0;0;0;0;1;0
Spottdrossel;0;0;0;0;0;0;0;1;0
Spöttelei;0;0;0;0;0;0;0;1;0
spötteln;0;0;0;0;0;0;0;1;0
spöttelnd;0;0;0;0;0;0;0;1;0
spotten;0;0;0;0;0;0;0;1;0
Spötter;0;0;0;0;0;0;0;1;0
Spötterei;0;0;0;0;0;0;0;1;0
spöttisch;0;0;0;0;0;0;0;1;0
Spottname;0;0;0;0;0;0;0;1;0
Spottpreis;0;0;0;0;0;0;0;1;0
Spottschrift;0;0;0;0;0;0;0;1;0
Spottvogel;0;0;0;0;0;0;0;1;0
Sprachhülse;0;0;0;0;0;0;0;1;0
sprachlos;0;0;0;0;0;0;1;0;0
Sprachlosigkeit;0;0;0;0;0;0;1;0;0
Springinsfeld;0;0;0;0;0;0;0;1;0
Sprücheklopfer;0;0;0;0;0;0;0;1;0
Sprüchemacher;0;0;0;0;0;0;0;1;0
Spuckbeutel;0;0;1;0;0;0;0;0;0
spucken;0;0;1;0;0;0;0;0;0
Spucktüte;0;0;1;0;0;0;0;0;0
Spuk;0;0;0;0;1;0;0;0;0
spukhaft;0;0;0;0;1;0;0;0;0
spukhafter;0;0;0;0;1;0;0;0;0
Stammtischweisheit;0;0;0;0;0;0;0;1;0
stänkern;0;0;1;0;0;0;0;0;0
Starrköpfigkeit;0;0;0;0;0;0;0;1;0
Starrsinn;0;0;0;0;0;0;0;1;0
Staunen;0;0;0;0;0;0;1;0;0
staunen;0;0;0;0;0;0;1;0;0
staunenswert;0;0;0;0;0;0;1;0;0
staunenswerterweise;0;0;0;0;0;0;1;0;0
Steigbügelhalter;0;0;0;0;0;0;0;1;0
Steiß;0;0;0;0;0;0;0;1;0
Sterbefall;0;0;0;0;0;1;0;0;0
sterben;0;0;0;0;1;0;0;0;0
sterbensmüde;0;0;0;0;0;1;0;0;0
Stiefellecker;0;0;0;0;0;0;0;1;0
stieren;0;0;0;0;0;0;0;1;0
stillos;0;0;0;0;0;0;0;1;0
Stimmchen;0;0;0;0;0;0;0;1;0
stinken;0;0;1;0;0;0;0;0;0
stinkend;0;0;1;0;0;0;0;0;0
stinknormal;0;0;0;0;0;0;0;1;0
stinksauer;0;0;0;0;0;0;0;0;1
Stinkwut;0;0;0;0;0;0;0;0;1
stinkwütend;0;0;0;0;0;0;0;0;1
Stirnrunzeln;0;0;0;0;0;0;0;1;1
stockdumm;0;0;0;0;0;0;0;1;0
stockhässlich;0;0;0;0;0;0;0;1;0
stocksauer;0;0;0;0;0;0;0;0;1
Störenfried;0;0;0;0;0;0;0;1;0
Sträfling;0;0;0;0;1;0;0;0;0
Strahl;0;0;0;1;0;0;0;0;0
strahlen;0;0;0;1;0;0;0;0;0
strange;0;0;0;0;0;0;1;0;0
Strapaze;0;0;0;0;0;1;0;0;0
Straßendirne;0;0;0;0;0;0;0;1;0
Straßenmädchen;0;0;0;0;0;0;0;1;0
Strauchdieb;0;0;0;0;0;0;0;1;0
streben;0;0;0;1;0;0;0;0;0
Streit;0;0;0;0;1;0;0;0;1
streiten;0;0;0;0;0;0;0;0;1
Streiterei;0;0;0;0;0;0;0;0;1
Streitigkeit;0;0;0;0;0;0;0;0;1
Streitlust;0;0;0;0;0;0;0;0;1
Stress;0;0;0;0;0;0;0;0;1
Streuner;0;0;0;0;0;0;0;1;0
Strichmädchen;0;0;0;0;0;0;0;1;0
strohdumm;0;0;0;0;0;0;0;1;0
Strohkopf;0;0;0;0;0;0;0;1;0
Strolch;0;0;0;0;0;0;0;1;0
Stromer;0;0;0;0;0;0;0;1;0
stromlinienförmig;0;0;0;0;0;0;0;1;0
strunzdoof;0;0;0;0;0;0;0;1;0
strunzdumm;0;0;0;0;0;0;0;1;0
strunzendumm;0;0;0;0;0;0;0;1;0
Stuhlinkontinenz;0;0;1;0;0;0;0;0;0
Stümper;0;0;0;0;0;0;0;1;0
Stümperhaftigkeit;0;0;0;0;0;0;0;1;0
stümpern;0;0;0;0;0;0;0;1;0
stumpfsinnig;0;0;0;0;0;0;0;1;0
Stunk;0;0;0;0;0;0;0;0;1
stupid;0;0;0;0;0;0;0;1;0
stupide;0;0;0;0;0;0;0;1;0
Stuss;0;0;0;0;0;0;0;1;0
subito;0;0;0;0;0;0;1;0;0
Subproletariat;0;0;0;0;0;0;0;1;0
substanzlos;0;0;0;0;0;0;0;1;0
sudeln;0;0;0;0;0;0;0;1;0
süffisant;0;0;0;0;0;0;0;1;0
Sündenbock;0;0;0;0;0;0;0;1;0
Sündenpfuhl;0;0;0;0;0;0;0;1;0
super;0;0;0;1;0;0;0;0;0
Supergehirn;0;0;0;0;0;0;0;1;0
Superhirn;0;0;0;0;0;0;0;1;0
Tabubruch;0;0;1;0;0;0;0;0;0
tadellos;0;0;0;1;0;0;0;0;0
Tagedieb;0;0;0;0;0;0;0;1;0
taktlos;0;0;0;0;0;0;0;1;0
Taktlosigkeit;0;0;0;0;0;0;0;1;0
talentfrei;0;0;0;0;0;0;0;1;0
talentlos;0;0;0;0;0;0;0;1;0
Tatterich;0;0;0;0;0;0;0;1;0
Taufe;0;0;0;1;0;0;0;0;0
Taugenichts;0;0;0;0;0;0;0;1;0
täuschen;0;0;0;0;0;0;0;1;0
Täuschung;0;0;0;0;0;0;0;1;0
Teilnahmslosigkeit;0;0;0;0;0;1;0;0;0
Terror;0;0;0;0;1;0;0;0;0
terrorisieren;0;0;0;0;1;0;0;0;0
Teufel;0;0;0;0;1;0;0;0;0
Tiefflieger;0;0;0;0;0;0;0;1;0
timid;0;0;0;0;1;0;0;0;0
Tinnef;0;0;0;0;0;0;0;1;0
Tippelbruder;0;0;0;0;0;0;0;1;0
tipptopp;0;0;0;1;0;0;0;0;0
toben;0;0;0;0;0;0;0;0;1
Tobsucht;0;0;0;0;0;0;0;0;1
tobsüchtig;0;0;0;0;0;0;0;0;1
Tobsuchtsanfall;0;0;0;0;0;0;0;0;1
Tochter;0;0;0;1;0;0;0;0;0
Tod;0;0;0;0;1;1;0;0;0
Todel;0;0;0;0;0;0;0;1;0
Todesangst;0;0;0;0;1;0;0;0;0
Todesfall;0;0;0;0;0;1;0;0;0
Todeskampf;0;0;0;0;0;1;0;0;0
Todesqual;0;0;0;0;1;0;0;0;0
Todeszoll;0;0;0;0;0;1;0;0;0
tödlich;0;0;0;0;1;0;0;0;0
todunglücklich;0;0;0;0;0;1;0;0;0
toll;0;0;0;1;0;0;1;0;0
Tollpatsch;0;0;0;0;0;0;0;1;0
Tollpatschigkeit;0;0;0;0;0;0;0;1;0
Tölpel;0;0;0;0;0;0;0;1;0
Tölpelei;0;0;0;0;0;0;0;1;0
top;0;0;0;1;0;0;1;0;0
Tor;0;0;0;0;0;0;0;1;0
Torfkopf;0;0;0;0;0;0;0;1;0
Torfnase;0;0;0;0;0;0;0;1;0
Torheit;0;0;0;0;0;0;0;1;0
töricht;0;0;0;0;0;0;0;1;0
torpedieren;0;0;0;0;0;0;0;1;0
Tortur;0;0;0;0;0;1;0;0;0
tot;0;0;0;0;1;1;0;0;0
total;0;0;0;0;0;0;1;0;0
töten;0;0;0;0;1;0;0;0;0
Totenzahl;0;0;0;0;0;1;0;0;0
totquatschen;0;0;0;0;0;0;0;1;0
tottreten;0;0;0;0;0;0;0;1;0
Trägheit;0;0;0;0;0;1;0;0;0
Tragik;0;0;0;0;0;1;0;0;0
tragisch;0;0;0;0;0;1;0;0;0
Tragödie;0;0;0;0;0;1;0;0;0
Trampel;0;0;0;0;0;0;0;1;0
Trampeltier;0;0;0;0;0;0;0;1;0
Tränendrüsendrücker;0;0;0;0;0;0;0;1;0
tränenselig;0;0;0;0;0;1;0;0;0
tränenvoll;0;0;0;0;0;1;0;0;0
Tranigkeit;0;0;0;0;0;1;0;0;0
Transusigkeit;0;0;0;0;0;1;0;0;0
Trantüte;0;0;0;0;0;0;0;1;0
Trash;0;0;0;0;0;0;0;1;0
trashen;0;0;0;0;0;0;0;1;0
trashig;0;0;0;0;0;0;0;1;0
Trauer;0;0;0;0;0;1;0;0;0
traueren;0;0;0;0;0;1;0;0;0
Trauerfall;0;0;0;0;0;1;0;0;0
Trauerkloß;0;0;0;0;0;1;0;0;0
Trauern;0;0;0;0;0;1;0;0;0
trauern;0;0;0;0;0;1;0;0;0
trauernd;0;0;0;0;0;1;0;0;0
Trauerrede;0;0;0;0;0;1;0;0;0
Trauerspiel;0;0;0;0;0;1;0;0;0
Trauertag;0;0;0;0;0;1;0;0;0
traumhaft;0;0;0;1;0;0;0;0;0
traurig;0;0;0;0;0;1;0;0;0
traurigerweise;0;0;0;0;0;1;0;0;0
Traurigkeit;0;0;0;0;0;1;0;0;0
Traurigkeiten;0;0;0;0;0;1;0;0;0
trefflich;0;0;0;1;0;0;0;0;0
trennen;0;0;0;0;0;1;0;0;0
Trennung;0;0;0;0;0;1;0;0;0
Trennungsangst;0;0;0;0;0;1;0;0;0
treuherzig;0;0;0;0;0;0;0;1;0
Triefnase;0;0;0;0;0;0;0;1;0
trist;0;0;0;0;0;1;0;1;0
Tristesse;0;0;0;0;0;1;0;0;0
Triumph;0;0;0;1;0;0;0;0;0
triumphal;0;0;0;1;0;0;0;0;0
Triumphgeschrei;0;0;0;1;0;0;0;0;0
triumphieren;0;0;0;1;0;0;0;0;0
trivial;0;0;0;0;0;0;0;1;0
Trivialität;0;0;0;0;0;0;0;1;0
Trivialroman;0;0;0;0;0;0;0;1;0
Trivialschmöker;0;0;0;0;0;0;0;1;0
trödeln;0;0;0;0;0;0;0;1;0
Troll;0;0;0;0;0;0;0;1;0
Trost;0;0;0;0;0;1;0;0;0
trösten;0;0;0;0;0;1;0;0;0
trostlos;0;0;0;0;0;1;0;1;0
Trostlosigkeit;0;0;0;0;0;1;0;0;0
Trottel;0;0;0;0;0;0;0;1;0
Trotteligkeit;0;0;0;0;0;0;0;1;0
trotten;0;0;0;0;0;0;0;1;0
Trottligkeit;0;0;0;0;0;0;0;1;0
trotzig;0;0;0;0;0;0;0;1;1
